ID,label
0,1
1,0
2,1
3,1
4,1
5,1
6,0
7,0
8,0
9,1
10,1
11,0
12,0
13,0
14,1
15,0
16,1
17,1
18,0
19,1
20,1
21,1
22,0
23,1
24,0
25,0
26,1
27,1
28,0
29,1
30,0
31,1
32,1
33,0
34,0
35,1
36,1
37,1
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,1
46,1
47,1
48,1
49,0
50,0
51,0
52,1
53,1
54,0
55,1
56,0
57,0
58,0
59,0
60,1
61,1
62,0
63,0
64,0
65,0
66,1
67,1
68,1
69,1
70,0
71,1
72,1
73,1
74,0
75,0
76,1
77,0
78,1
79,1
80,0
81,1
82,0
83,0
84,0
85,0
86,0
87,0
88,1
89,1
90,1
91,0
92,1
93,1
94,0
95,1
96,0
97,0
98,1
99,0
100,1
101,1
102,0
103,1
104,0
105,1
106,1
107,1
108,0
109,0
110,1
111,0
112,0
113,0
114,1
115,0
116,0
117,0
118,0
119,0
120,1
121,1
122,1
123,0
124,0
125,0
126,0
127,0
128,1
129,1
130,0
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,1
141,0
142,0
143,1
144,0
145,1
146,0
147,1
148,0
149,0
150,1
151,1
152,0
153,1
154,1
155,1
156,0
157,1
158,0
159,1
160,1
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,0
178,0
179,0
180,1
181,0
182,1
183,1
184,1
185,0
186,1
187,1
188,1
189,1
190,1
191,1
192,0
193,1
194,1
195,1
196,0
197,0
198,0
199,0
200,0
201,1
202,0
203,1
204,0
205,0
206,0
207,1
208,0
209,0
210,1
211,1
212,1
213,1
214,0
215,1
216,1
217,1
218,1
219,1
220,1
221,0
222,1
223,1
224,0
225,1
226,0
227,1
228,0
229,1
230,1
231,1
232,1
233,0
234,0
235,1
236,1
237,1
238,0
239,0
240,0
241,1
242,1
243,0
244,1
245,1
246,0
247,1
248,0
249,1
250,1
251,0
252,0
253,1
254,0
255,0
256,1
257,1
258,1
259,0
260,1
261,1
262,0
263,0
264,0
265,0
266,1
267,0
268,0
269,0
270,1
271,0
272,0
273,0
274,0
275,0
276,0
277,1
278,0
279,0
280,0
281,0
282,0
283,1
284,1
285,0
286,1
287,0
288,0
289,0
290,1
291,0
292,1
293,0
294,0
295,0
296,0
297,1
298,1
299,0
300,0
301,0
302,1
303,0
304,0
305,1
306,0
307,0
308,0
309,0
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,0
318,0
319,1
320,1
321,1
322,0
323,0
324,1
325,0
326,0
327,0
328,1
329,0
330,1
331,0
332,0
333,1
334,1
335,1
336,1
337,1
338,1
339,0
340,1
341,1
342,1
343,1
344,0
345,0
346,0
347,0
348,1
349,0
350,1
351,1
352,1
353,0
354,1
355,1
356,1
357,0
358,1
359,0
360,0
361,0
362,1
363,1
364,1
365,0
366,1
367,0
368,0
369,0
370,1
371,1
372,0
373,0
374,1
375,1
376,0
377,1
378,0
379,0
380,0
381,0
382,1
383,0
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,0
392,0
393,1
394,0
395,0
396,1
397,1
398,1
399,0
400,0
401,0
402,1
403,1
404,0
405,1
406,0
407,0
408,1
409,1
410,0
411,1
412,0
413,1
414,1
415,0
416,1
417,0
418,0
419,1
420,0
421,0
422,1
423,1
424,0
425,1
426,1
427,0
428,1
429,0
430,0
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,0
444,0
445,1
446,1
447,0
448,1
449,1
450,1
451,1
452,0
453,0
454,0
455,1
456,0
457,1
458,0
459,0
460,1
461,1
462,0
463,1
464,1
465,0
466,1
467,0
468,0
469,1
470,0
471,0
472,0
473,0
474,1
475,0
476,1
477,1
478,0
479,0
480,1
481,1
482,1
483,0
484,0
485,1
486,0
487,1
488,1
489,0
490,1
491,0
492,1
493,0
494,0
495,0
496,0
497,1
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,0
506,1
507,0
508,0
509,1
510,0
511,0
512,0
513,0
514,0
515,1
516,1
517,0
518,1
519,0
520,1
521,1
522,0
523,0
524,1
525,0
526,0
527,0
528,0
529,1
530,0
531,1
532,0
533,1
534,1
535,0
536,1
537,1
538,1
539,0
540,1
541,0
542,1
543,0
544,0
545,0
546,0
547,1
548,0
549,0
550,0
551,1
552,0
553,0
554,0
555,1
556,1
557,0
558,0
559,0
560,0
561,0
562,1
563,1
564,0
565,0
566,0
567,1
568,1
569,1
570,0
571,1
572,0
573,0
574,0
575,0
576,1
577,1
578,1
579,1
580,0
581,0
582,0
583,1
584,1
585,1
586,0
587,1
588,0
589,0
590,0
591,0
592,1
593,0
594,0
595,1
596,1
597,1
598,0
599,0
600,0
601,1
602,1
603,1
604,0
605,1
606,1
607,1
608,0
609,1
610,0
611,1
612,1
613,1
614,0
615,1
616,0
617,0
618,0
619,1
620,0
621,0
622,1
623,0
624,1
625,0
626,1
627,0
628,0
629,1
630,0
631,0
632,0
633,1
634,0
635,1
636,1
637,1
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,1
647,1
648,0
649,0
650,0
651,1
652,0
653,1
654,0
655,1
656,1
657,0
658,0
659,0
660,1
661,1
662,1
663,0
664,0
665,1
666,0
667,1
668,0
669,1
670,0
671,1
672,0
673,0
674,0
675,1
676,1
677,0
678,0
679,1
680,0
681,0
682,1
683,0
684,0
685,0
686,0
687,1
688,0
689,0
690,0
691,0
692,0
693,0
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,0
702,0
703,0
704,1
705,1
706,1
707,1
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,1
716,0
717,0
718,0
719,1
720,1
721,1
722,0
723,0
724,1
725,1
726,1
727,0
728,0
729,1
730,0
731,1
732,0
733,1
734,1
735,0
736,1
737,0
738,0
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,0
747,1
748,1
749,0
750,1
751,1
752,0
753,0
754,0
755,1
756,0
757,1
758,1
759,1
760,0
761,1
762,1
763,1
764,1
765,1
766,0
767,1
768,1
769,0
770,0
771,0
772,0
773,0
774,1
775,1
776,1
777,1
778,1
779,1
780,0
781,0
782,1
783,0
784,0
785,0
786,1
787,1
788,0
789,0
790,0
791,0
792,1
793,1
794,1
795,0
796,0
797,0
798,0
799,1
800,0
801,0
802,0
803,1
804,0
805,1
806,0
807,1
808,0
809,1
810,0
811,1
812,1
813,1
814,0
815,1
816,0
817,0
818,1
819,1
820,1
821,1
822,1
823,0
824,1
825,1
826,0
827,1
828,1
829,0
830,1
831,1
832,0
833,0
834,1
835,1
836,0
837,0
838,1
839,1
840,1
841,0
842,1
843,1
844,0
845,1
846,0
847,0
848,1
849,0
850,1
851,0
852,1
853,1
854,1
855,0
856,0
857,0
858,0
859,1
860,1
861,0
862,1
863,1
864,1
865,1
866,0
867,1
868,1
869,0
870,1
871,1
872,0
873,1
874,0
875,1
876,1
877,1
878,0
879,1
880,0
881,1
882,1
883,1
884,1
885,1
886,0
887,1
888,0
889,0
890,0
891,1
892,0
893,1
894,1
895,1
896,0
897,1
898,1
899,0
900,0
901,1
902,0
903,1
904,0
905,0
906,0
907,1
908,1
909,1
910,0
911,1
912,0
913,1
914,1
915,1
916,0
917,0
918,1
919,1
920,0
921,0
922,0
923,1
924,1
925,1
926,0
927,1
928,1
929,0
930,0
931,1
932,0
933,0
934,1
935,0
936,1
937,1
938,1
939,0
940,1
941,1
942,0
943,0
944,1
945,0
946,0
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,1
955,0
956,0
957,0
958,0
959,0
960,0
961,1
962,1
963,1
964,1
965,0
966,1
967,0
968,1
969,1
970,0
971,0
972,1
973,1
974,0
975,0
976,0
977,1
978,0
979,1
980,0
981,1
982,0
983,1
984,0
985,0
986,1
987,0
988,0
989,0
990,0
991,1
992,1
993,0
994,0
995,1
996,1
997,0
998,1
999,1
1000,0
1001,0
1002,1
1003,0
1004,0
1005,0
1006,0
1007,1
1008,1
1009,0
1010,0
1011,0
1012,0
1013,0
1014,1
1015,0
1016,1
1017,0
1018,1
1019,1
1020,0
1021,0
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,0
1030,1
1031,0
1032,0
1033,0
1034,1
1035,0
1036,0
1037,1
1038,1
1039,1
1040,0
1041,0
1042,0
1043,0
1044,1
1045,0
1046,1
1047,0
1048,0
1049,1
1050,0
1051,0
1052,0
1053,0
1054,0
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,1
1062,0
1063,1
1064,1
1065,0
1066,0
1067,1
1068,0
1069,1
1070,0
1071,1
1072,1
1073,1
1074,0
1075,0
1076,1
1077,0
1078,1
1079,0
1080,1
1081,1
1082,0
1083,0
1084,0
1085,1
1086,1
1087,1
1088,1
1089,1
1090,0
1091,1
1092,0
1093,0
1094,0
1095,0
1096,1
1097,1
1098,0
1099,0
1100,1
1101,0
1102,0
1103,1
1104,0
1105,1
1106,0
1107,0
1108,0
1109,0
1110,1
1111,1
1112,1
1113,0
1114,1
1115,0
1116,0
1117,0
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,0
1125,1
1126,1
1127,1
1128,1
1129,0
1130,1
1131,1
1132,1
1133,1
1134,0
1135,0
1136,1
1137,1
1138,1
1139,0
1140,0
1141,1
1142,1
1143,1
1144,0
1145,0
1146,1
1147,1
1148,0
1149,0
1150,0
1151,1
1152,0
1153,1
1154,0
1155,1
1156,0
1157,1
1158,0
1159,0
1160,0
1161,1
1162,0
1163,0
1164,1
1165,1
1166,1
1167,0
1168,1
1169,1
1170,1
1171,1
1172,0
1173,0
1174,0
1175,0
1176,0
1177,1
1178,1
1179,1
1180,0
1181,0
1182,1
1183,1
1184,0
1185,0
1186,1
1187,1
1188,0
1189,1
1190,0
1191,1
1192,1
1193,1
1194,0
1195,0
1196,1
1197,0
1198,1
1199,0
1200,0
1201,1
1202,0
1203,0
1204,1
1205,0
1206,1
1207,1
1208,0
1209,0
1210,1
1211,1
1212,1
1213,1
1214,1
1215,0
1216,0
1217,0
1218,1
1219,0
1220,0
1221,0
1222,1
1223,1
1224,0
1225,1
1226,1
1227,0
1228,1
1229,1
1230,0
